id,amnt_water,date,sponsor,altitude,installer,longitude,latitude,name,no_private,basin,village,region,region_id,district_id,lga,ward,demand,meeting,recorder,op_mgmnt,op_name,permit,year,e_type,e_type_grp,e_type_class,mgmnt,mgmnt_grp,fee,fee_type,w_quality,quality_grp,w_quantity,quantity_grp,source,source_type,source_class,type,type_grp,status
66768,0,28/7/2011,Hesawa,0,HESAWA,33.15308297,-2.75437447,Hesawa,0,Lake Victoria,Magaka,Mwanza,19,7,Missungwi,Koromije,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,nira/tanira,nira/tanira,handpump,vwc,user-group,pay annually,annually,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
32917,0,17/2/2013,Norad,1478,NORAD,29.9855051,-4.6628309,Nyamilembe,0,Lake Tanganyika,Nyamilembe,Kigoma,16,2,Kasulu,Muzye,374,TRUE,GeoData Consultants Ltd,Water authority,,FALSE,1990,other,other,other,water board,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,improved spring,improved spring,functional
45995,0,41341,Sekei Village Community,1550,Sekei village community,36.7145901,-3.35060591,Kwa Maiko Martin,0,Pangani,Kiutu,Arusha,2,2,Arusha Rural,Sokoni II,200,TRUE,GeoData Consultants Ltd,VWC,Sekei pipe line,TRUE,1999,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
15423,0,18/3/2013,0,20,0,39.15807533,-6.90062306,Masjid Salama,0,Wami / Ruvu,Mtaa Wa Mji Mpya,Dar es Salaam,7,2,Ilala,Kitunda,250,,GeoData Consultants Ltd,Parastatal,,FALSE,2000,other,other,other,parastatal,parastatal,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,other,other,non-functional
18949,0,24/10/2012,Hesawa,1696,Hesawa,34.45414829,-1.37122807,Kwa Joseph Marwa,0,Lake Victoria,Kemera,Mara,20,1,Tarime,Binagi,100,TRUE,GeoData Consultants Ltd,,,TRUE,1997,afridev,afridev,handpump,vwc,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,non-functional
49823,0,41366,World Bank,1655,World Bank,29.83600579,-4.47421714,Mahakamani,0,Lake Tanganyika,Mwayaya,Kigoma,16,2,Kasulu,Muhinda,470,TRUE,GeoData Consultants Ltd,Water authority,Manyovu,TRUE,1975,ksb,submersible,submersible,water board,user-group,never pay,never pay,soft,good,enough,enough,river,river/lake,surface,communal standpipe multiple,communal standpipe,non-functional
2014,20,23/3/2011,Kilindi District Co,0,DWE,37.57465414,-5.43263771,Kwa Mdingo,1,Pangani,Komuanga,Tanga,4,7,Kilindi,Kwediboma,1,TRUE,GeoData Consultants Ltd,VWC,,FALSE,2008,ksb,submersible,submersible,vwc,user-group,pay per bucket,per bucket,salty,salty,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,non-functional
54654,3600,29/1/2013,Government Of Tanzania,895,DWE,29.8288326,-4.87439501,Kwa Yassin Ntadodwa,0,Lake Tanganyika,Kafunzo,Kigoma,16,3,Kigoma Rural,Matendo,175,TRUE,GeoData Consultants Ltd,WUG,Kidahwe water project,TRUE,2005,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,broken
28805,50,40636,Songas,-32,Songa,39.14553023,-8.14262132,Muhoro Secondary School 2,0,Rufiji,Old Muhoro,Pwani,60,53,Rufiji,Chumbi,1,TRUE,GeoData Consultants Ltd,Trust,,TRUE,2007,mono,mono,motorpump,trust,commercial,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,functional
70908,0,14/3/2011,Mkinga Distric Coun,0,DWE,39.10478086,-4.68204229,Msikitini,0,Pangani,Maforoni,Tanga,4,8,Mkinga,Duga,300,TRUE,GeoData Consultants Ltd,Private operator,Maforoni Dam,TRUE,2008,other,other,other,private operator,commercial,never pay,never pay,salty,salty,insufficient,insufficient,dam,dam,surface,other,other,functional
56615,0,24/2/2013,Government Of Tanzania,1431,District council,37.60890415,-3.21863078,Shuleni,0,Pangani,Isia,Kilimanjaro,3,1,Rombo,Shimbi,1,TRUE,GeoData Consultants Ltd,Company,Mashami water suply,TRUE,1977,gravity,gravity,gravity,company,commercial,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe multiple,communal standpipe,non-functional
40763,200,20/4/2011,Po,419,Po,37.17835005,-6.67543142,Kwa Ramadhani,0,Wami / Ruvu,Kigenge,Morogoro,5,1,Kilosa,Chanzuru,150,TRUE,GeoData Consultants Ltd,VWC,,TRUE,1976,other - swn 81,other handpump,handpump,vwc,user-group,pay monthly,monthly,salty,salty,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
3337,50,23/2/2013,Amref,224,Amref,39.81003314,-10.53238736,Shuleni,0,Ruvuma / Southern Coast,Jamaika,Mtwara,99,1,Mtwara Rural,Njengwa,70,TRUE,GeoData Consultants Ltd,VWC,Majego water supply,TRUE,2011,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,salty,salty,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,functional
65259,250,41276,Norad,1314,NORAD,30.10503369,-4.59767425,Kwa Mbanga,0,Lake Tanganyika,Mtumba,Kigoma,16,2,Kasulu,Rungwe Mpya,650,TRUE,GeoData Consultants Ltd,Water authority,Mgandazi,TRUE,1988,other,other,other,water board,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
61866,1500,28/2/2011,Adb,1739,DWE,34.87121136,-8.97083111,Itipingi Water Tank,0,Rufiji,Lyandambowa,Iringa,11,4,Njombe,Igongolo,80,TRUE,GeoData Consultants Ltd,VWC,Itipingi gravity water sche,FALSE,2009,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
50778,0,29/10/2012,Hesawa,0,DWE,0,-0.00000002,Kwamalongo,0,Lake Victoria,Mwabaruhi,Mwanza,19,2,Magu,Malili,0,TRUE,GeoData Consultants Ltd,,,TRUE,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,other,other,non-functional
48538,0,15/2/2013,Lamp,1389,DWE,35.6395526,-4.2948111,Kwa Bahai,0,Internal,Gideshani,Manyara,21,1,Babati,Riroda,360,TRUE,GeoData Consultants Ltd,VWC,,TRUE,1996,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
7867,0,18/2/2011,Idydc,1912,IDYDC,35.64676312,-8.14369575,none,0,Rufiji,Viganga,Iringa,11,7,Kilolo,Ukumbi,800,TRUE,GeoData Consultants Ltd,VWC,,TRUE,2008,india mark ii,india mark ii,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,functional
57233,0,24/2/2013,Fini Water,170,Fini water,39.91040987,-10.75636536,Shuleni,0,Ruvuma / Southern Coast,Shuleni,Mtwara,99,1,Mtwara Rural,Namtuhuka,450,TRUE,GeoData Consultants Ltd,VWC,Mnyawi water supply,TRUE,1978,submersible,submersible,submersible,vwc,user-group,unknown,unknown,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,non-functional
38083,0,23/3/2011,Unice,277,RWE,38.04725972,-6.84055482,Kwa Mzee Masawira,0,Wami / Ruvu,Changarawe,Morogoro,5,2,Morogoro Rural,Ngerengere,1000,TRUE,GeoData Consultants Ltd,VWC,,TRUE,1985,other,other,other,vwc,user-group,pay when scheme fails,on failure,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,other,other,functional
65786,0,13/10/2012,Dwe,0,DWE,32.36307126,-5.17712619,Mama Kapemba,0,Lake Tanganyika,Misheni Kati,Tabora,14,4,Urambo,Uyumbu,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,nira/tanira,nira/tanira,handpump,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,non-functional
15923,100,40578,World Bank,122,World,38.31815982,-6.98928909,Mtoni,0,Wami / Ruvu,Kudiguzi,Morogoro,5,2,Morogoro Rural,Kidugalo,500,TRUE,GeoData Consultants Ltd,VWC,,TRUE,2009,afridev,afridev,handpump,vwc,user-group,pay monthly,monthly,salty,salty,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
73339,0,28/2/2013,Water Board,1082,Government,37.09810123,-5.70504142,Kwa Muye,0,Wami / Ruvu,Mnadani,Manyara,21,5,Kiteto,Sunya,1,TRUE,GeoData Consultants Ltd,,,TRUE,2008,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,salty,salty,enough,enough,hand dtw,borehole,groundwater,hand pump,hand pump,non-functional
35226,0,26/2/2013,Government Of Tanzania,1564,DWE,37.43358598,-3.29203338,Kwa Toma Mende,0,Pangani,Mrahembe,Kilimanjaro,3,4,Moshi Rural,Kimochi,50,TRUE,GeoData Consultants Ltd,VWC,Komaka mandaka,TRUE,1974,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
38304,0,40732,Un,0,UN,31.65783115,-1.84413471,Kwa Rwegasira,0,Lake Victoria,Kagabiro,Kagera,18,3,Muleba,Muleba,0,TRUE,GeoData Consultants Ltd,VWC,I,TRUE,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
54859,0,41253,Halmashauri Ya Wilaya Sikonge,0,Halmashauri ya wilaya sikonge,32.72098958,-5.76382639,Kwa Mboza,0,Lake Tanganyika,Makazi,Tabora,14,5,Sikonge,Ipole,0,TRUE,GeoData Consultants Ltd,VWC,Mradi wa maji wa Ipole,TRUE,0,other,other,other,vwc,user-group,pay per bucket,per bucket,soft,good,dry,dry,spring,spring,groundwater,communal standpipe,communal standpipe,non-functional
69543,1000,41336,Tasaf,1075,TASAF,37.82517225,-4.139659,Kwa Kawena,0,Pangani,Vizumbu,Kilimanjaro,3,3,Same,Mwembe,250,TRUE,GeoData Consultants Ltd,Water authority,,TRUE,2007,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe multiple,communal standpipe,functional
71390,0,19/2/2013,Danida,1004,DWE,35.54723269,-10.80921809,Kwa Crispini,0,Ruvuma / Southern Coast,Madukani,Ruvuma,10,2,Songea Rural,Mpitimbi,0,TRUE,GeoData Consultants Ltd,VWC,Mradi wa maji wa mpitimbi,TRUE,1978,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,broken
51756,50,13/3/2011,Private Individual,156,DW,38.34925263,-6.63375687,Shabaan Mrisho,0,Wami / Ruvu,Mkwajuni,Pwani,6,1,Bagamoyo,Chalinze,20,FALSE,GeoData Consultants Ltd,WUA,Chalinze wate,TRUE,2005,ksb,submersible,submersible,wua,user-group,pay per bucket,per bucket,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
59712,3000,16/3/2011,Roman,1042,wanan,35.09572792,-9.90072844,none,0,Lake Nyasa,Mbugani,Iringa,11,5,Ludewa,Mavanga,150,TRUE,GeoData Consultants Ltd,VWC,Roman,FALSE,1986,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
62367,0,27/2/2013,Hesawa,1518,HESAWA,34.65767639,-1.92064338,Mewara,0,Lake Victoria,Mewara,Mara,20,2,Serengeti,Manchira,800,,GeoData Consultants Ltd,Other,,TRUE,1991,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,non-functional
55760,0,40577,African,334,Kuwait,37.52814901,-6.4350155,Msikitini,0,Wami / Ruvu,Magengeni,Morogoro,5,6,Mvomero,Mvomero,1,TRUE,GeoData Consultants Ltd,VWC,,TRUE,2009,submersible,submersible,submersible,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional
13231,0,26/3/2011,,0,,33.08686054,-9.31517064,Kwa Kamwera,0,Lake Nyasa,Mbeya,Mbeya,12,5,Ileje,Itumba,0,TRUE,GeoData Consultants Ltd,VWC,,FALSE,0,nira/tanira,nira/tanira,handpump,vwc,user-group,unknown,unknown,soft,good,seasonal,seasonal,shallow well,shallow well,groundwater,hand pump,hand pump,functional
4701,0,14/10/2012,Rwssp,0,DWE,32.18325126,-4.02502545,Shuleni,0,Lake Tanganyika,Mulungu A,Shinyanga,17,3,Kahama,Bulungwa,0,,GeoData Consultants Ltd,,,TRUE,0,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
54269,0,22/10/2012,Dwsp,1375,DWE,34.23320939,-2.96839501,Mwamitanda,0,Lake Victoria,Matumbi,Shinyanga,17,1,Bariadi,Mhunze,400,TRUE,GeoData Consultants Ltd,WUG,,FALSE,1995,other,other,other,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,other,other,non-functional
34324,0,31/3/2011,Village Council,0,Village Council,33.27366503,-8.854361,Mwambale,0,Lake Rukwa,Itotowe,Mbeya,12,2,Mbeya Rural,Mshewe,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,gravity,gravity,gravity,wug,user-group,pay when scheme fails,on failure,soft,good,dry,dry,river,river/lake,surface,communal standpipe,communal standpipe,non-functional
27228,30,40636,Private Individual,278,WU,38.41369554,-6.11228208,Abdu,0,Wami / Ruvu,Misufini,Pwani,6,1,Bagamoyo,Miono,40,FALSE,GeoData Consultants Ltd,WUA,Chalinze wate,TRUE,2010,ksb,submersible,submersible,private operator,commercial,pay per bucket,per bucket,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
10918,0,41335,Unicef,1279,TWESA,30.94547256,-3.2328048,Ntanyerere,0,Lake Tanganyika,Ntanyerere,Kigoma,16,1,Kibondo,Kasuga,500,TRUE,GeoData Consultants Ltd,VWC,,FALSE,2002,nira/tanira,nira/tanira,handpump,vwc,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,non-functional
13861,1200,13/2/2013,Mission,942,DWE,35.71609137,-10.75857599,Kwa Vitarisi,0,Ruvuma / Southern Coast,Mpingi A,Ruvuma,10,2,Songea Rural,Matimira,0,TRUE,GeoData Consultants Ltd,VWC,Mradi wa maji wa matimila,TRUE,2000,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
68048,0,19/7/2011,Dw,1736,DWE,31.26969113,-7.59324823,Mangazini,0,Lake Rukwa,Kaula,Rukwa,15,3,Nkasi,Chala,450,FALSE,GeoData Consultants Ltd,VWC,,FALSE,1986,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
33672,6,41341,Ces(gmbh),738,DWE,37.51443177,-3.4348934,Kwa Amina Yusufu,0,Pangani,Mikameni,Kilimanjaro,3,4,Moshi Rural,Kahe Mashariki,125,TRUE,GeoData Consultants Ltd,Water Board,Kirua kahe gravity water supply trust,TRUE,2008,gravity,gravity,gravity,water board,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
73710,0,20/4/2011,Po,585,Po,37.0581516,-6.57719862,Unone Juu,0,Wami / Ruvu,Unone Juu,Morogoro,5,1,Kilosa,Rudewa,145,TRUE,GeoData Consultants Ltd,VWC,,TRUE,2008,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,non-functional
15689,6,41337,Ces(gmbh),1105,DWE,37.47635889,-3.34873666,Kwa Moris Kundi,0,Pangani,Sumi,Kilimanjaro,3,4,Moshi Rural,Kirua Vunjo Kusini,1,TRUE,GeoData Consultants Ltd,Water Board,Kirua kahe gravity water supply trust,TRUE,2008,gravity,gravity,gravity,water board,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,non-functional
51908,250,14/2/2013,Rwssp,1579,Government,30.09938883,-4.44150693,Rc Church,0,Lake Tanganyika,Kibimba,Kigoma,16,2,Kasulu,Msambara,750,TRUE,GeoData Consultants Ltd,Water authority,Kalenge,TRUE,2009,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe multiple,communal standpipe,broken
66532,0,17/12/2012,Government Of Tanzania,1158,Government,33.41199276,-1.88504665,Mwembene,0,Lake Victoria,Mwikoko,Mara,20,3,Musoma Rural,Makojo,250,,GeoData Consultants Ltd,VWC,,TRUE,2004,nira/tanira,nira/tanira,handpump,vwc,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,non-functional
17679,9000,41337,District Council,473,District Council,38.10730863,-4.47820356,Kalokeni,0,Pangani,Kagongo,Kilimanjaro,3,3,Same,Ndungu,450,TRUE,GeoData Consultants Ltd,Water authority,,,2006,afridev,afridev,handpump,vwc,user-group,other,other,salty,salty,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,functional
57045,0,15/4/2011,Government Of Tanzania,0,Government,33.02443352,-8.57708863,Christopher Rashid,0,Lake Rukwa,Mazizini,Mbeya,12,1,Chunya,Mbuyuni,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,non-functional
70678,0,41367,Government Of Tanzania,1739,DWE,36.67265556,-3.29057819,Zahanati,0,Pangani,Huduma,Arusha,2,2,Arusha Rural,Ilkiding'a,200,TRUE,GeoData Consultants Ltd,VWC,Timbolo sambasha TPRI pipe line,TRUE,1990,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
27643,7000,26/2/2011,Wsdp,103,Wachina,38.85835891,-6.78242306,Msikitini,0,Wami / Ruvu,Vikuge,Pwani,6,2,Kibaha,Soga,50,TRUE,GeoData Consultants Ltd,Parastatal,Upper Ruvu,TRUE,2010,mono,mono,motorpump,parastatal,parastatal,pay monthly,monthly,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,functional
3111,50,41276,Fin Water,346,FIN WATER,38.69127985,-10.87667651,Kwa Zena Rajabu,0,Ruvuma / Southern Coast,Bombambili,Mtwara,90,63,Nanyumbu,Maratani,86,TRUE,GeoData Consultants Ltd,VWC,,TRUE,1978,nira/tanira,nira/tanira,handpump,vwc,user-group,pay per bucket,per bucket,salty,salty,seasonal,seasonal,shallow well,shallow well,groundwater,hand pump,hand pump,functional
13001,0,41366,Lga,290,LGA,38.86990094,-10.98340735,Kibandani,0,Ruvuma / Southern Coast,Galani,Mtwara,90,33,Masasi,Lipumburu,1,TRUE,GeoData Consultants Ltd,VWC,Lipumburu Water,FALSE,2004,mono,mono,motorpump,vwc,user-group,unknown,unknown,salty,salty,dry,dry,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,non-functional
63317,500,40546,Acra,1946,ACRA,34.72377647,-9.29972872,none,0,Rufiji,Maheve,Iringa,11,4,Njombe,Njombe Urban,70,TRUE,GeoData Consultants Ltd,VWC,Tove,TRUE,2008,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
22202,0,40610,World Bank,947,P.N.R.,31.17387599,-7.10003691,Kwa Antony Msomambuto,0,Lake Rukwa,Ndemanilwa,Rukwa,15,1,Mpanda,Kibaoni,4,FALSE,GeoData Consultants Ltd,VWC,,TRUE,2010,other,other,other,vwc,user-group,unknown,unknown,soft,good,enough,enough,machine dbh,borehole,groundwater,other,other,non-functional
51599,0,25/7/2011,Concern,0,TWESA,30.45174286,-2.66499058,Mubayangala,0,Lake Victoria,Nzaza A,Kagera,18,30,Ngara,Kabanga,0,TRUE,GeoData Consultants Ltd,VWC,,FALSE,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
6802,200,18/2/2011,Government Of Tanzania,2279,Commu,34.07263384,-9.24699882,none,0,Lake Nyasa,Luvulunge,Iringa,11,3,Makete,Iwawa,0,TRUE,GeoData Consultants Ltd,VWC,Luvulu,FALSE,2006,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,non-functional
58968,0,30/3/2013,Government Of Tanzania,1398,DWE,37.54916971,-3.28543295,Kwa Luka Njau,0,Pangani,Kouri,Kilimanjaro,3,4,Moshi Rural,Mamba Kusini,75,TRUE,GeoData Consultants Ltd,VWC,Una mkolowoni,TRUE,1972,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,other,other,broken
4476,0,41224,Government Of Tanzania,0,Government,33.95619273,-3.43625553,Lalago Ufundi,0,Internal,Lalago Mjini,Shinyanga,17,2,Maswa,Lalago,0,TRUE,GeoData Consultants Ltd,WUG,,FALSE,0,swn 80,swn 80,handpump,wug,user-group,other,other,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,non-functional
50384,500,24/3/2013,Government Of Tanzania,1802,DWE,36.62530115,-3.22576586,Ngaluma,0,Pangani,Ngaluma,Arusha,2,2,Arusha Rural,Olkokola,150,TRUE,GeoData Consultants Ltd,VWC,Olkokola pipe line,TRUE,1990,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
